area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,class
1067,24832,48676,386.259912,134.8822955,750.7239174,36.85846706,0.396442668,0.04296875,0.937047894,Basal Cell Carcinoma (BCC)
17702,43965,78288,427.8071914,142.1641896,1715.141269,150.1295654,0.318521083,0.402638462,0.943170564,Basal Cell Carcinoma (BCC)
13283,16372,31816,202.8996583,108.5431483,712.5817818,130.0478407,0.276370003,0.811324212,0.844877552,Basal Cell Carcinoma (BCC)
3612,4150,7544,98.91704126,56.59057573,366.2020561,67.81549407,0.555895435,0.870361446,0.820182914,Basal Cell Carcinoma (BCC)
69398,85994,121032,373.6630555,265.4878154,2823.947581,297.2545675,0.54744404,0.807009791,0.703696621,Basal Cell Carcinoma (BCC)
23804,36132,53760,207.3079316,173.8850632,1996.991124,174.0924873,0.604805605,0.658806598,0.544475568,Basal Cell Carcinoma (BCC)
9047,10862,19388,165.4070676,90.79159738,661.5401513,107.3265958,0.525872356,0.832903701,0.835889383,Basal Cell Carcinoma (BCC)
7076,8965,17152,147.1285481,80.5542933,579.8416665,94.91808583,0.521558569,0.78929169,0.836799398,Basal Cell Carcinoma (BCC)
17686,21905,41184,234.828087,126.701976,848.9371209,150.0617026,0.217194021,0.807395572,0.841952246,Basal Cell Carcinoma (BCC)
156230,195609,277884,570.4768398,381.0678056,4608.784376,446.0024821,0.346325368,0.798685132,0.744178146,Basal Cell Carcinoma (BCC)
3450,5650,10370,126.2476088,45.26426791,807.8082246,66.27726933,0.377296152,0.610619469,0.933516037,Basal Cell Carcinoma (BCC)
16555,19909,37442,230.3462192,123.7039329,784.3036072,145.184299,0.225553254,0.831533477,0.843560097,Basal Cell Carcinoma (BCC)
8221,10216,19600,158.6333715,86.50687048,555.25588,102.3098348,0.254250342,0.804718089,0.838224177,Basal Cell Carcinoma (BCC)
1269,1871,2816,56.75814468,34.34681892,299.2142495,40.1962807,0.638585223,0.678246927,0.79611646,Basal Cell Carcinoma (BCC)
4261,8147,15660,144.2178354,66.86650406,898.412301,73.65645729,0.638066021,0.523014607,0.886018787,Basal Cell Carcinoma (BCC)
3412,6409,10648,131.5663752,52.51855684,758.2224382,65.91125341,0.638235767,0.532376346,0.91687294,Basal Cell Carcinoma (BCC)
2692,4694,6592,110.7063206,55.61597485,627.7188668,58.54537432,0.641059591,0.573498083,0.864650441,Basal Cell Carcinoma (BCC)
1102,1451,2014,50.87563423,31.39038849,206.0660172,37.45810965,0.632348174,0.759476223,0.786961268,Basal Cell Carcinoma (BCC)
1104,1766,5456,110.2282278,15.32953848,342.5695885,37.49208526,0.64115226,0.625141563,0.990282427,Basal Cell Carcinoma (BCC)
47603,73731,147015,416.9844626,214.6505944,1410.115836,246.1910276,0.109409021,0.645630739,0.857329036,Basal Cell Carcinoma (BCC)
41119,62867,125296,390.528917,198.9088098,1311.038672,228.8107009,0.129144416,0.65406334,0.860570208,Basal Cell Carcinoma (BCC)
35787,51297,97340,351.2936146,184.1906156,1208.411255,213.4605902,0.127689505,0.697643137,0.851520699,Basal Cell Carcinoma (BCC)
21049,26008,51300,259.341561,139.0379661,871.7300141,163.7083357,0.159544564,0.809327899,0.844142348,Basal Cell Carcinoma (BCC)
17315,22566,29232,201.4341016,123.7119112,1246.318939,148.4794353,0.371467555,0.767304795,0.789184844,Basal Cell Carcinoma (BCC)
23318,29269,57798,271.2694214,146.0984317,919.3513344,172.3061221,0.148443915,0.79667908,0.842578746,Basal Cell Carcinoma (BCC)
22424,27610,54731,261.4168488,142.5284801,908.0376259,168.9707772,0.155070523,0.812169504,0.838296019,Basal Cell Carcinoma (BCC)
1519,2174,2704,64.43248703,36.94110288,332.6700936,43.9778452,0.615715774,0.698712052,0.819324273,Basal Cell Carcinoma (BCC)
1241,1916,2544,48.49824316,42.52195625,293.4213562,39.75034937,0.619517864,0.647703549,0.480904238,Basal Cell Carcinoma (BCC)
32441,45279,61152,401.5474433,126.0855316,2256.487553,203.2367193,0.607066593,0.716469003,0.949423284,Basal Cell Carcinoma (BCC)
1320,2204,3410,69.35317056,36.66145407,342.4690835,40.99605102,0.61756453,0.598911071,0.848858754,Basal Cell Carcinoma (BCC)
4456,5132,7070,96.56548356,63.90968973,390.6112191,75.32300718,0.549068568,0.868277475,0.749656187,Basal Cell Carcinoma (BCC)
121202,460880,542720,1572.837222,368.5934271,3692.618541,392.834799,0.108756262,0.262979517,0.972152441,Basal Cell Carcinoma (BCC)
41829,61594,122830,383.8376945,200.228809,1335.902633,230.7776785,0.104429523,0.679108355,0.853159783,Basal Cell Carcinoma (BCC)
4230,6995,16160,181.6663834,45.89010236,587.3279938,73.38803223,0.300794225,0.604717655,0.967569106,Basal Cell Carcinoma (BCC)
1598,2530,3410,73.85167742,42.54144662,285.492424,45.10694838,0.245352483,0.631620553,0.817422209,Basal Cell Carcinoma (BCC)
50703,102376,203850,472.7415264,239.5544907,1819.34733,254.080823,0.075624453,0.495262562,0.862102105,Basal Cell Carcinoma (BCC)
103537,156434,230360,589.4118129,292.7184701,3661.925287,363.0804356,0.601313127,0.661857397,0.867963437,Basal Cell Carcinoma (BCC)
2793,3416,4656,87.55370312,43.4427984,368.019336,59.63353124,0.62889473,0.817622951,0.868217053,Basal Cell Carcinoma (BCC)
3062,4359,5040,112.1351981,40.48537586,494.5584412,62.43924636,0.640534292,0.702454691,0.93255004,Basal Cell Carcinoma (BCC)
140727,237216,372248,715.4940618,354.3580286,6738.817131,423.2956194,0.607491669,0.593244132,0.868742859,Basal Cell Carcinoma (BCC)
25639,35599,47234,212.2590771,190.623441,1548.301695,180.6781356,0.622149551,0.72021686,0.439853218,Basal Cell Carcinoma (BCC)
4141,8452,13080,139.4038712,90.14704721,673.0853532,72.61187888,0.6417276,0.489943209,0.762777521,Basal Cell Carcinoma (BCC)
1175,1539,2438,47.06114946,39.2268307,214.7584053,38.67888914,0.616275288,0.763482781,0.552475775,Basal Cell Carcinoma (BCC)
2576,3944,4888,108.4856014,40.05994756,438.138131,57.27010623,0.63216931,0.653144016,0.929324098,Basal Cell Carcinoma (BCC)
13964,18471,27873,174.2378677,120.1278266,891.5128061,133.3398553,0.629273369,0.755995885,0.724335852,Basal Cell Carcinoma (BCC)
2305,3547,4650,65.1709419,61.37138866,392.5401513,54.1739527,0.625053319,0.649844939,0.336457477,Basal Cell Carcinoma (BCC)
1142,1576,2050,84.14256657,21.64778084,265.3025612,38.13187066,0.641530472,0.724619289,0.966338223,Basal Cell Carcinoma (BCC)
6938,8693,16675,149.5723831,79.40474655,553.8000359,93.98795647,0.552484284,0.798113425,0.847448011,Basal Cell Carcinoma (BCC)
7132,8661,15410,154.2588646,79.87228937,510.5929291,95.2929401,0.529995655,0.823461494,0.855513278,Basal Cell Carcinoma (BCC)
9888,11336,20418,176.4903172,89.21926765,585.7766953,112.2042451,0.388922457,0.872265349,0.862815277,Basal Cell Carcinoma (BCC)
171741,245197,368544,600.444704,448.7113468,6408.170378,467.6188968,0.468351128,0.700420478,0.664488638,Basal Cell Carcinoma (BCC)
15301,28236,36736,350.9929813,111.1817197,1063.458982,139.5773559,0.431305937,0.541896869,0.948504595,Basal Cell Carcinoma (BCC)
24452,28229,54441,274.2778983,143.9407868,1010.156421,176.4461769,0.337712182,0.866201424,0.851226135,Basal Cell Carcinoma (BCC)
21334,28326,44676,267.7814799,145.7833359,1082.938167,164.8129013,0.34356989,0.753159641,0.838818242,Basal Cell Carcinoma (BCC)
1589,2084,4850,100.5263333,22.58658317,284.3563851,44.97974696,0.47834139,0.762476008,0.974431854,Basal Cell Carcinoma (BCC)
6032,17166,27416,180.1255823,130.4299152,1111.478318,87.6366415,0.473361273,0.351392287,0.689689279,Basal Cell Carcinoma (BCC)
35700,51105,81507,284.7553361,197.9572441,2267.205374,213.2009656,0.469424873,0.698561785,0.718832206,Basal Cell Carcinoma (BCC)
2343,3716,6708,88.07624207,46.22467964,435.8599564,54.61868044,0.47518025,0.630516685,0.851209689,Basal Cell Carcinoma (BCC)
12356,26096,40590,242.6241769,143.6439327,1781.126117,125.427859,0.474994962,0.473482526,0.805906414,Basal Cell Carcinoma (BCC)
2297,3475,4680,85.9472756,42.16505786,361.5695885,54.07985978,0.476891898,0.661007194,0.871389323,Basal Cell Carcinoma (BCC)
1038,1451,2310,61.58452823,24.36430153,218.0660172,36.35412834,0.474491248,0.715368711,0.918412682,Basal Cell Carcinoma (BCC)
49599,94950,119595,419.5868431,266.5089589,3674.666448,251.2994393,0.473298873,0.522369668,0.772372397,Basal Cell Carcinoma (BCC)
15114,23521,42355,246.7183407,129.8550177,969.1208871,138.7218169,0.374173598,0.64257472,0.850281002,Basal Cell Carcinoma (BCC)
12192,16803,30178,209.7321293,106.8046571,843.0081887,124.5926825,0.38650118,0.725584717,0.86062267,Basal Cell Carcinoma (BCC)
40373,58656,116493,380.7503898,194.2016531,1299.796031,226.7256054,0.092849339,0.688301282,0.860144883,Basal Cell Carcinoma (BCC)
37353,53782,106908,365.2748693,186.7122911,1239.997041,218.0809866,0.087591034,0.69452605,0.859488199,Basal Cell Carcinoma (BCC)
4320,5183,6612,106.3880763,55.28747358,471.6051224,74.16464679,0.636827333,0.833494115,0.8543626,Basal Cell Carcinoma (BCC)
12640,17700,29510,208.076402,89.79460918,1141.16966,126.8611361,0.6417825,0.714124294,0.902090771,Basal Cell Carcinoma (BCC)
1914,2571,3952,64.59812313,42.95991979,355.2619767,49.36578257,0.64545318,0.74445741,0.746813473,Basal Cell Carcinoma (BCC)
8191,14203,23490,202.3370081,85.39772183,1222.720959,102.1229901,0.646778659,0.576709146,0.906569362,Basal Cell Carcinoma (BCC)
2184,3062,5160,91.13725973,35.05994534,476.8954903,52.73286609,0.647142926,0.713259308,0.923044216,Basal Cell Carcinoma (BCC)
1531,2154,2888,70.11416567,33.76515585,376.5340546,44.15121451,0.648381349,0.710770659,0.876405459,Basal Cell Carcinoma (BCC)
1749,2604,4900,84.99796661,32.04120025,460.2680733,47.18999856,0.648035389,0.671658986,0.926227783,Basal Cell Carcinoma (BCC)
5593,6210,7250,137.1033397,55.62593248,397.8650071,84.38737331,0.484206913,0.900644122,0.913996236,Basal Cell Carcinoma (BCC)
1333,1936,3060,59.96083874,37.80403725,281.5634919,41.1974309,0.509247079,0.688533058,0.776206475,Basal Cell Carcinoma (BCC)
6034,7798,9856,109.2880232,79.37088803,530.6944802,87.65116892,0.504833801,0.773788151,0.68742622,Basal Cell Carcinoma (BCC)
4530,5472,7584,91.47368205,68.2866407,421.1320344,75.94586979,0.488482656,0.827850877,0.665366563,Basal Cell Carcinoma (BCC)
1125,1741,2349,78.88933549,24.73468674,271.7878426,37.84698783,0.504920222,0.646180356,0.949576147,Basal Cell Carcinoma (BCC)
9831,15326,20748,152.5131973,108.8854839,1047.129076,111.8803735,0.501645849,0.641458959,0.700205465,Basal Cell Carcinoma (BCC)
1368,2140,4032,70.60110315,38.23527196,252.4680374,41.73477803,0.507164721,0.639252336,0.840657186,Basal Cell Carcinoma (BCC)
1911,2959,3654,85.00463473,40.1511179,322.6995308,49.32707948,0.503051024,0.645826293,0.88141625,Basal Cell Carcinoma (BCC)
25734,28116,52875,265.0624564,151.9620132,946.629509,181.0125588,0.280354777,0.915279556,0.819341031,Basal Cell Carcinoma (BCC)
1450,1642,2256,47.37244472,41.79956192,232.0721138,42.96739857,0.463635697,0.883069428,0.470574541,Basal Cell Carcinoma (BCC)
34722,46625,82269,350.303964,183.985237,1245.10974,210.2603707,0.291626438,0.744707775,0.850968967,Basal Cell Carcinoma (BCC)
32403,36423,61335,291.5581234,170.5873032,1013.635606,203.117653,0.287091326,0.889630179,0.810969454,Basal Cell Carcinoma (BCC)
4664,7848,85505,442.670553,19.55651885,985.5554826,77.06094495,0.586241765,0.594291539,0.999023654,Basal Cell Carcinoma (BCC)
1307,2532,3397,82.7977099,31.02919008,290.2497834,40.79367702,0.607035693,0.516192733,0.927122249,Basal Cell Carcinoma (BCC)
448684,504815,612989,799.3879057,730.8674501,6228.352052,755.8321321,0.548132754,0.888808772,0.405074124,Basal Cell Carcinoma (BCC)
1121,1392,2025,77.49909329,20.66892823,226.4446968,37.77964438,0.591390205,0.805316092,0.963779882,Basal Cell Carcinoma (BCC)
3905,9232,84328,535.719988,15.92458346,1201.838708,70.51241325,0.567137973,0.422985269,0.999558098,Basal Cell Carcinoma (BCC)
20830,25597,48400,264.3697403,136.6704032,1033.334091,162.854474,0.461332355,0.813767238,0.856005392,Basal Cell Carcinoma (BCC)
312754,402151,538608,751.2915989,612.8943446,7040.603928,631.0394287,0.472616422,0.777702903,0.578351664,Basal Cell Carcinoma (BCC)
3380,5129,7300,98.20089002,57.82028651,557.6061684,65.60144557,0.504622826,0.658997855,0.808281713,Basal Cell Carcinoma (BCC)
4687,6996,10440,143.9015601,55.01672788,602.0681092,77.25072004,0.499276992,0.66995426,0.924029173,Basal Cell Carcinoma (BCC)
23791,37158,71175,325.5116289,162.4254248,1312.778787,174.0449425,0.47190454,0.640265892,0.866610614,Basal Cell Carcinoma (BCC)
1345,1770,2808,57.50900848,32.93923036,227.137085,41.38245024,0.498085029,0.759887006,0.81971861,Basal Cell Carcinoma (BCC)
1198,3402,14507,180.6337694,14.80904706,458.4873734,39.05561387,0.518150989,0.352145797,0.99663366,Basal Cell Carcinoma (BCC)
1825,4725,8580,110.9792038,50.27379162,574.0853532,48.20437915,0.527765199,0.386243386,0.891509544,Basal Cell Carcinoma (BCC)
1748,4002,20989,163.016132,26.95830059,694.6011178,47.17650606,0.520053737,0.436781609,0.986231265,Basal Cell Carcinoma (BCC)
12040,19131,22780,179.5590925,113.5423582,1067.542243,123.8135862,0.479902246,0.629345042,0.774691161,Basal Cell Carcinoma (BCC)
2158,4454,7553,106.5467705,55.26826259,428.2497834,52.41804019,0.509267273,0.484508307,0.854942354,Basal Cell Carcinoma (BCC)
13463,16388,30450,199.358592,110.5103315,742.9959954,130.9260249,0.297585288,0.821515743,0.832297363,Basal Cell Carcinoma (BCC)
9714,10249,13452,116.1710602,107.0088316,455.1675683,111.2126294,0.37438947,0.947799785,0.38925136,Basal Cell Carcinoma (BCC)
5106,6223,8701,106.0760447,65.84758077,449.6589463,80.62977809,0.43502096,0.82050458,0.784002031,Basal Cell Carcinoma (BCC)
11783,13066,16680,128.8404234,119.3757073,581.0559159,122.4850258,0.41171727,0.901806215,0.376198147,Basal Cell Carcinoma (BCC)
7926,9130,17688,151.6493225,85.26909866,565.7350647,100.4574369,0.322593262,0.868127054,0.826948182,Basal Cell Carcinoma (BCC)
7460,9610,16375,144.2000144,83.50395859,648.4751801,97.45956599,0.322426521,0.776274714,0.815267699,Basal Cell Carcinoma (BCC)
107107,127706,163590,398.2125814,363.8927266,3430.831924,369.2869723,0.483687159,0.838699826,0.406130154,Basal Cell Carcinoma (BCC)
4714,6273,8924,89.49953547,76.10652687,585.9787514,77.47290632,0.56952703,0.751474574,0.526206742,Basal Cell Carcinoma (BCC)
6689,10078,16150,200.1834452,58.34440469,816.020382,92.28596488,0.574255643,0.663722961,0.956584634,Basal Cell Carcinoma (BCC)
2460,4040,6804,99.43362616,44.2244209,469.7594514,55.96578669,0.585044512,0.608910891,0.895648183,Basal Cell Carcinoma (BCC)
2025,2563,3584,58.71846955,51.25459476,285.4213562,50.77706252,0.526099356,0.790089739,0.487922234,Basal Cell Carcinoma (BCC)
2517,3503,4995,110.5415201,36.82200813,446.3624817,56.61045782,0.573933858,0.718526977,0.942889499,Basal Cell Carcinoma (BCC)
115273,412160,440320,1578.336789,343.4616096,3533.13326,383.1059149,0.115622387,0.279680221,0.976035839,Basal Cell Carcinoma (BCC)
44678,67160,133584,397.1356878,207.0661205,1347.452886,238.5074346,0.116720809,0.665247171,0.85331305,Basal Cell Carcinoma (BCC)
4962,8792,13104,111.2736391,87.97494797,882.8559518,79.48468167,0.339317471,0.564376706,0.612309638,Basal Cell Carcinoma (BCC)
47256,82013,163620,430.7091349,220.1538486,1518.429545,245.292087,0.09420521,0.576201334,0.859495839,Basal Cell Carcinoma (BCC)
1304,1362,2322,58.27407725,33.46457107,168.5685425,40.74683259,0.617950073,0.957415565,0.818671785,Basal Cell Carcinoma (BCC)
4248,6041,9954,133.707332,55.0925145,528.529004,73.54401122,0.579796272,0.703194835,0.911166619,Basal Cell Carcinoma (BCC)
321415,469999,593744,819.2262931,567.4474321,10135.40937,639.7173503,0.595594034,0.683863157,0.721261736,Basal Cell Carcinoma (BCC)
3218,4163,8280,133.7626614,37.86908705,403.0254326,64.01003714,0.553070209,0.77300024,0.959088461,Basal Cell Carcinoma (BCC)
10812,13787,16359,140.9951456,113.0579276,600.2914139,117.3297318,0.510664691,0.784217016,0.597516144,Basal Cell Carcinoma (BCC)
156074,218773,330832,717.5717117,346.2131826,4504.641195,445.7797536,0.523547932,0.713406133,0.875907614,Basal Cell Carcinoma (BCC)
1032,1592,2679,60.13885803,29.41887556,247.5157646,36.24890633,0.59702856,0.648241206,0.872181463,Basal Cell Carcinoma (BCC)
1358,2009,3660,76.59329944,30.8509747,276.628463,41.58195885,0.597564629,0.675958188,0.915292653,Basal Cell Carcinoma (BCC)
21295,32508,42408,367.7470565,106.2514269,1494.904725,164.6621878,0.536307014,0.655069521,0.957351646,Basal Cell Carcinoma (BCC)
5334,6943,8840,94.66521254,79.83630246,501.1442277,82.41031326,0.544288736,0.768255797,0.537358103,Basal Cell Carcinoma (BCC)
1348,1915,3008,54.64373707,36.95845627,243.2081528,41.42857596,0.582796508,0.703916449,0.736577627,Basal Cell Carcinoma (BCC)
1041,1544,2240,60.59893244,29.50830303,262.764502,36.4066253,0.596522651,0.674222798,0.87343304,Basal Cell Carcinoma (BCC)
3763,6552,10120,94.84432059,82.64485854,632.1269837,69.21849758,0.58528573,0.574328449,0.490619664,Basal Cell Carcinoma (BCC)
4658,6246,9450,105.7736135,64.37272965,438.2031022,77.0113615,0.581873561,0.745757285,0.793485098,Basal Cell Carcinoma (BCC)
6945,8428,13688,139.4928554,80.19532857,531.5990258,94.03535845,0.519669608,0.824038918,0.818219217,Basal Cell Carcinoma (BCC)
6433,6891,9540,112.0414804,79.9692974,427.1076477,90.50276234,0.521670624,0.933536497,0.700403368,Basal Cell Carcinoma (BCC)
1101,1356,1632,46.4885929,32.59941533,192.1665222,37.44111028,0.319085224,0.811946903,0.712930481,Basal Cell Carcinoma (BCC)
2400,2927,3698,80.506844,41.86027698,282.1726189,55.27906392,0.579292087,0.819952169,0.854191076,Basal Cell Carcinoma (BCC)
196502,373796,601268,974.6992086,371.5827087,8637.762441,500.1940794,0.556501429,0.525693159,0.924481017,Basal Cell Carcinoma (BCC)
71997,172540,198648,548.1374306,339.9426214,8234.157318,302.7695947,0.575154431,0.417277153,0.784461342,Basal Cell Carcinoma (BCC)
1271,1856,2726,60.33005706,32.94236648,245.0071427,40.22794379,0.596229238,0.684806034,0.837761891,Basal Cell Carcinoma (BCC)
3445,6631,9912,109.2161914,66.38274253,773.5239533,66.22922491,0.596154976,0.519529483,0.794082147,Basal Cell Carcinoma (BCC)
2867,8394,14751,98.8202335,88.00398817,668.0376259,60.41835627,0.5840242,0.341553491,0.454892713,Basal Cell Carcinoma (BCC)
5174,16543,32520,165.2645986,82.5780462,1422.294552,81.16490254,0.580943199,0.312760684,0.866214854,Basal Cell Carcinoma (BCC)
1098,6736,8280,187.7350175,52.15808417,722.0843071,37.39006579,0.540539297,0.163004751,0.960630774,Basal Cell Carcinoma (BCC)
7830,14059,16080,140.4225458,97.52663663,824.6894296,99.84721145,0.498052668,0.556938616,0.719470853,Basal Cell Carcinoma (BCC)
107578,401408,420864,1614.328849,337.1518945,3463.646932,370.0980461,0.058989913,0.268001634,0.977947777,Basal Cell Carcinoma (BCC)
30676,42129,83956,322.4262507,169.1849647,1093.570635,197.6307068,0.059915048,0.728144509,0.851272084,Basal Cell Carcinoma (BCC)
2920,3679,5185,80.09025762,51.53894372,326.119841,60.97425252,0.233184613,0.793693939,0.765437054,Basal Cell Carcinoma (BCC)
21306,172505,296808,698.8605071,398.0541473,4825.017782,164.7047107,0.626886347,0.123509463,0.821938696,Basal Cell Carcinoma (BCC)
2198,6681,9234,202.1774548,47.60818962,548.4102089,52.90161169,0.646926757,0.328992666,0.971879863,Basal Cell Carcinoma (BCC)
2482,6533,10664,121.3485092,45.42080774,721.5706345,56.21548319,0.667857478,0.379917343,0.927307465,Basal Cell Carcinoma (BCC)
